Id,Text,Query,Label,LabelStr,Split,Event
1531871359504113665,,guns should be banned,,,unlabeled,buffalo
1531871359504113665,,guns should be regulated,,,unlabeled,buffalo
1531884146007711744,,guns should be banned,,,unlabeled,buffalo
1531884146007711744,,guns should be regulated,,,unlabeled,buffalo
1531900181909733376,,guns should be regulated,1,FAVOR,test,buffalo
1531902349454630912,,guns should be banned,,,unlabeled,buffalo
1531902349454630912,,guns should be regulated,,,unlabeled,buffalo
1531905954429579267,,guns should be banned,,,unlabeled,buffalo
1531905954429579267,,guns should be regulated,,,unlabeled,buffalo
1531934860998320130,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531935282571927553,,guns should be banned,2,NEUTRAL,labeled,buffalo
1531941023043182592,,guns should be regulated,2,NEUTRAL,test,buffalo
1531943859139362817,,guns should be banned,,,unlabeled,buffalo
1531943859139362817,,guns should be regulated,,,unlabeled,buffalo
1531944941588455424,,guns should be regulated,1,FAVOR,labeled,buffalo
1531949647849312256,,guns should be regulated,,,unlabeled,buffalo
1531953084020273153,,guns should be banned,,,unlabeled,buffalo
1531953084020273153,,guns should be regulated,,,unlabeled,buffalo
1531954279090597888,,guns should be regulated,,,unlabeled,buffalo
1531958403324690433,,guns should be banned,,,unlabeled,buffalo
1531958403324690433,,guns should be regulated,,,unlabeled,buffalo
1531958601023205376,,guns should be banned,,,unlabeled,buffalo
1531958601023205376,,guns should be regulated,,,unlabeled,buffalo
1531960806325334017,,guns should be banned,1,FAVOR,test,buffalo
1531960806325334017,,guns should be regulated,1,FAVOR,test,buffalo
1531960971585110016,,guns should be regulated,,,unlabeled,buffalo
1531962947219636225,,guns should be banned,,,unlabeled,buffalo
1531962947219636225,,guns should be regulated,,,unlabeled,buffalo
1531972631636869120,,guns should be banned,,,unlabeled,buffalo
1531972631636869120,,guns should be regulated,,,unlabeled,buffalo
1531974057498902532,,guns should be banned,,,unlabeled,buffalo
1531974057498902532,,guns should be regulated,,,unlabeled,buffalo
1531974363041304582,,guns should be regulated,,,unlabeled,buffalo
1531984410010165267,,guns should be banned,0,AGAINST,valid,buffalo
1531984410010165267,,guns should be regulated,0,AGAINST,valid,buffalo
1531988874469294081,,guns should be regulated,,,unlabeled,buffalo
1531995726213009411,,guns should be banned,,,unlabeled,buffalo
1531995726213009411,,guns should be regulated,,,unlabeled,buffalo
1531995845972766720,,guns should be banned,,,unlabeled,buffalo
1531995845972766720,,guns should be regulated,,,unlabeled,buffalo
1531997518745190400,,guns should be banned,,,unlabeled,buffalo
1531997518745190400,,guns should be regulated,,,unlabeled,buffalo
1531998305504329729,,guns should be banned,,,unlabeled,buffalo
1531998305504329729,,guns should be regulated,,,unlabeled,buffalo
1531998942572994560,,guns should be banned,,,unlabeled,buffalo
1531998942572994560,,guns should be regulated,,,unlabeled,buffalo
1532000024552427520,,guns should be banned,,,unlabeled,buffalo
1532000024552427520,,guns should be regulated,,,unlabeled,buffalo
1532001549790109709,,guns should be banned,,,unlabeled,buffalo
1532001549790109709,,guns should be regulated,,,unlabeled,buffalo
1532002551708667906,,guns should be banned,,,unlabeled,buffalo
1532002551708667906,,guns should be regulated,,,unlabeled,buffalo
1532002747976978433,,guns should be regulated,,,unlabeled,buffalo
1532003176450342918,,guns should be banned,,,unlabeled,buffalo
1532003176450342918,,guns should be regulated,,,unlabeled,buffalo
1532019318430617600,,guns should be banned,0,AGAINST,valid,buffalo
1532021372964175873,,guns should be banned,,,unlabeled,buffalo
1532022492075679744,,guns should be banned,,,unlabeled,buffalo
1532024527089041408,,guns should be banned,,,unlabeled,buffalo
1532024527089041408,,guns should be regulated,,,unlabeled,buffalo
1532030122429128704,,guns should be regulated,,,unlabeled,buffalo
1532030604958748673,,guns should be regulated,1,FAVOR,test,buffalo
1532030838833131524,,guns should be banned,1,FAVOR,labeled,buffalo
1532035469982187520,,guns should be banned,1,FAVOR,labeled,buffalo
1532039848995037184,,guns should be banned,,,unlabeled,buffalo
1532039848995037184,,guns should be regulated,,,unlabeled,buffalo
1532049871749914626,,guns should be banned,,,unlabeled,buffalo
1532049871749914626,,guns should be regulated,,,unlabeled,buffalo
1532050672425762825,,guns should be banned,,,unlabeled,buffalo
1532052036790927360,,guns should be banned,,,unlabeled,buffalo
1532052036790927360,,guns should be regulated,,,unlabeled,buffalo
1532052363820814336,,guns should be banned,1,FAVOR,test,buffalo
1532054806780583936,,guns should be regulated,,,unlabeled,buffalo
1532063038060175360,,guns should be banned,0,AGAINST,test,buffalo
1532066600135716864,,guns should be regulated,,,unlabeled,buffalo
1532067158309474304,,guns should be banned,2,NEUTRAL,labeled,buffalo
1532068781178007552,,guns should be banned,,,unlabeled,buffalo
1532068781178007552,,guns should be regulated,,,unlabeled,buffalo
1532092534947729409,,guns should be banned,,,unlabeled,buffalo
1532092534947729409,,guns should be regulated,,,unlabeled,buffalo
1532100994019909632,,guns should be banned,0,AGAINST,labeled,buffalo
1532100994019909632,,guns should be regulated,0,AGAINST,labeled,buffalo
1532103555838091264,,guns should be regulated,,,unlabeled,buffalo
1532106557114179588,,guns should be regulated,0,AGAINST,labeled,buffalo
1532107575063302144,,guns should be regulated,0,AGAINST,valid,buffalo
1532111424981504001,,guns should be banned,,,unlabeled,buffalo
1532113200619171840,,guns should be banned,,,unlabeled,buffalo
1532113200619171840,,guns should be regulated,,,unlabeled,buffalo
1532116145985032192,,guns should be banned,,,unlabeled,buffalo
1532116145985032192,,guns should be regulated,,,unlabeled,buffalo
1532117288626929666,,guns should be banned,,,unlabeled,buffalo
1532117288626929666,,guns should be regulated,,,unlabeled,buffalo
1532122383716388864,,guns should be regulated,,,unlabeled,buffalo
1532128352307499010,,guns should be banned,,,unlabeled,buffalo
1532128352307499010,,guns should be regulated,,,unlabeled,buffalo
1532131802814488579,,guns should be banned,2,NEUTRAL,labeled,buffalo
1532135600370749443,,guns should be banned,,,unlabeled,tulsa
1532135600370749443,,guns should be regulated,,,unlabeled,tulsa
1532135608885313545,,guns should be banned,,,unlabeled,tulsa
1532135608885313545,,guns should be regulated,,,unlabeled,tulsa
1532135895385575425,,guns should be banned,,,unlabeled,tulsa
1532135895385575425,,guns should be regulated,,,unlabeled,tulsa
1532135997772808197,,guns should be banned,0,AGAINST,valid,tulsa
1532136006434140161,,guns should be banned,2,NEUTRAL,valid,tulsa
1532136188844331009,,guns should be banned,,,unlabeled,tulsa
1532136188844331009,,guns should be regulated,,,unlabeled,tulsa
1532136429383561216,,guns should be banned,,,unlabeled,tulsa
1532136429383561216,,guns should be regulated,,,unlabeled,tulsa
1532136498493022213,,guns should be banned,,,unlabeled,tulsa
1532136498493022213,,guns should be regulated,,,unlabeled,tulsa
1532136711672762369,,guns should be banned,2,NEUTRAL,test,tulsa
1532136835505442827,,guns should be banned,,,unlabeled,tulsa
1532136835505442827,,guns should be regulated,,,unlabeled,tulsa
1532136872297783297,,guns should be banned,,,unlabeled,tulsa
1532136872297783297,,guns should be regulated,,,unlabeled,tulsa
1532136937934540801,,guns should be banned,,,unlabeled,tulsa
1532136937934540801,,guns should be regulated,,,unlabeled,tulsa
1532136993395822593,,guns should be banned,,,unlabeled,tulsa
1532136993395822593,,guns should be regulated,,,unlabeled,tulsa
1532137009204142080,,guns should be banned,,,unlabeled,tulsa
1532137009204142080,,guns should be regulated,,,unlabeled,tulsa
1532137066259267586,,guns should be banned,,,unlabeled,tulsa
1532137066259267586,,guns should be regulated,,,unlabeled,tulsa
1532137281838006277,,guns should be banned,1,FAVOR,valid,tulsa
1532137525103427584,,guns should be banned,1,FAVOR,labeled,tulsa
1532137526688944129,,guns should be banned,1,FAVOR,labeled,tulsa
1532137549275312129,,guns should be banned,,,unlabeled,tulsa
1532137625607356416,,guns should be banned,,,unlabeled,tulsa
1532137625607356416,,guns should be regulated,,,unlabeled,tulsa
1532137668892577793,,guns should be banned,,,unlabeled,tulsa
1532137668892577793,,guns should be regulated,,,unlabeled,tulsa
1532137711108227073,,guns should be banned,2,NEUTRAL,labeled,tulsa
1532137887734579200,,guns should be banned,,,unlabeled,tulsa
1532137887734579200,,guns should be regulated,,,unlabeled,tulsa
1532137980772630531,,guns should be banned,,,unlabeled,tulsa
1532137980772630531,,guns should be regulated,,,unlabeled,tulsa
1532138063572484096,,guns should be banned,,,unlabeled,tulsa
1532138063572484096,,guns should be regulated,,,unlabeled,tulsa
1532138225053184001,,guns should be banned,,,unlabeled,tulsa
1532138225053184001,,guns should be regulated,,,unlabeled,tulsa
1532138271937019904,,guns should be regulated,2,NEUTRAL,labeled,tulsa
1532138290438098944,,guns should be banned,,,unlabeled,tulsa
1532138290438098944,,guns should be regulated,,,unlabeled,tulsa
1532138317147406341,,guns should be banned,,,unlabeled,tulsa
1532138317147406341,,guns should be regulated,,,unlabeled,tulsa
1532138419144491009,,guns should be banned,,,unlabeled,tulsa
1532138419144491009,,guns should be regulated,,,unlabeled,tulsa
1532138459267211267,,guns should be banned,,,unlabeled,tulsa
1532138577894682624,,guns should be banned,,,unlabeled,tulsa
1532138577894682624,,guns should be regulated,,,unlabeled,tulsa
1532138600262995969,,guns should be banned,,,unlabeled,tulsa
1532138600262995969,,guns should be regulated,,,unlabeled,tulsa
1532138607552741378,,guns should be banned,,,unlabeled,tulsa
1532138607552741378,,guns should be regulated,,,unlabeled,tulsa
1532138639886454784,,guns should be regulated,,,unlabeled,tulsa
1532138697814163456,,guns should be banned,,,unlabeled,tulsa
1532138697814163456,,guns should be regulated,,,unlabeled,tulsa
1532138876936003584,,guns should be regulated,,,unlabeled,tulsa
1532138956913053698,,guns should be banned,1,FAVOR,test,buffalo
1532138956913053698,,guns should be regulated,1,FAVOR,test,buffalo
1532138982913413120,,guns should be banned,,,unlabeled,tulsa
1532139112957870081,,guns should be banned,,,unlabeled,tulsa
1532139186706432000,,guns should be banned,1,FAVOR,test,tulsa
1532139188434440192,,guns should be banned,1,FAVOR,labeled,tulsa
1532139188434440192,,guns should be regulated,1,FAVOR,labeled,tulsa
1532139290616025089,,guns should be banned,,,unlabeled,tulsa
1532139290616025089,,guns should be regulated,,,unlabeled,tulsa
1532139321406332928,,guns should be banned,,,unlabeled,tulsa
1532139339249078273,,guns should be banned,,,unlabeled,tulsa
1532139339249078273,,guns should be regulated,,,unlabeled,tulsa
1532139532979691521,,guns should be banned,,,unlabeled,tulsa
1532139532979691521,,guns should be regulated,,,unlabeled,tulsa
1532139606648532992,,guns should be banned,,,unlabeled,tulsa
1532139606648532992,,guns should be regulated,,,unlabeled,tulsa
1532139633999478788,,guns should be banned,,,unlabeled,tulsa
1532139633999478788,,guns should be regulated,,,unlabeled,tulsa
1532139832436203522,,guns should be banned,,,unlabeled,tulsa
1532139832436203522,,guns should be regulated,,,unlabeled,tulsa
1532139844612284416,,guns should be banned,2,NEUTRAL,valid,tulsa
1532139844612284416,,guns should be regulated,2,NEUTRAL,valid,tulsa
1532140105028206592,,guns should be regulated,1,FAVOR,labeled,tulsa
1532140116898197505,,guns should be banned,,,unlabeled,tulsa
1532140116898197505,,guns should be regulated,,,unlabeled,tulsa
1532140134526685184,,guns should be regulated,1,FAVOR,valid,tulsa
1532140165145280513,,guns should be banned,,,unlabeled,tulsa
1532140234753855488,,guns should be banned,,,unlabeled,tulsa
1532140320367837184,,guns should be banned,,,unlabeled,tulsa
1532140320367837184,,guns should be regulated,,,unlabeled,tulsa
1532140411212414977,,guns should be banned,,,unlabeled,tulsa
1532140411212414977,,guns should be regulated,,,unlabeled,tulsa
1532140427339497476,,guns should be banned,,,unlabeled,tulsa
1532140427339497476,,guns should be regulated,,,unlabeled,tulsa
1532140487024513024,,guns should be banned,0,AGAINST,labeled,tulsa
1532140590560837633,,guns should be banned,0,AGAINST,labeled,buffalo
1532140643337764871,,guns should be banned,,,unlabeled,tulsa
1532140643337764871,,guns should be regulated,,,unlabeled,tulsa
1532140699117813761,,guns should be banned,,,unlabeled,tulsa
1532140719040778241,,guns should be banned,,,unlabeled,buffalo
1532140719040778241,,guns should be regulated,,,unlabeled,buffalo
1532140826637176832,,guns should be banned,,,unlabeled,tulsa
1532140839337615362,,guns should be banned,1,FAVOR,valid,tulsa
1532140981738422277,,guns should be regulated,2,NEUTRAL,test,tulsa
1532141075971903497,,guns should be banned,,,unlabeled,buffalo
1532141075971903497,,guns should be regulated,,,unlabeled,buffalo
1532141182763008000,,guns should be regulated,2,NEUTRAL,test,tulsa
1532141193764691968,,guns should be banned,,,unlabeled,tulsa
1532141193764691968,,guns should be regulated,,,unlabeled,tulsa
1532141284730605568,,guns should be banned,,,unlabeled,tulsa
1532141284730605568,,guns should be regulated,,,unlabeled,tulsa
1532141295879217154,,guns should be banned,,,unlabeled,tulsa
1532141295879217154,,guns should be regulated,,,unlabeled,tulsa
1532141338484932613,,guns should be banned,,,unlabeled,tulsa
1532141338484932613,,guns should be regulated,,,unlabeled,tulsa
1532141341584539648,,guns should be banned,,,unlabeled,tulsa
1532141341584539648,,guns should be regulated,,,unlabeled,tulsa
1532141473298251778,,guns should be banned,,,unlabeled,tulsa
1532141473298251778,,guns should be regulated,,,unlabeled,tulsa
1532141484228505600,,guns should be banned,,,unlabeled,tulsa
1532141484228505600,,guns should be regulated,,,unlabeled,tulsa
1532141486279733248,,guns should be banned,1,FAVOR,valid,tulsa
1532141486279733248,,guns should be regulated,1,FAVOR,valid,tulsa
1532141533104746496,,guns should be banned,,,unlabeled,tulsa
1532141568635076608,,guns should be regulated,1,FAVOR,test,tulsa
1532141608581349377,,guns should be banned,,,unlabeled,tulsa
1532141608581349377,,guns should be regulated,,,unlabeled,tulsa
1532141640877588480,,guns should be banned,,,unlabeled,tulsa
1532141640877588480,,guns should be regulated,,,unlabeled,tulsa
1532141679414849536,,guns should be banned,,,unlabeled,tulsa
1532141679414849536,,guns should be regulated,,,unlabeled,tulsa
1532141697702014977,,guns should be banned,,,unlabeled,tulsa
1532141697702014977,,guns should be regulated,,,unlabeled,tulsa
1532141759492407301,,guns should be banned,,,unlabeled,tulsa
1532141781877411842,,guns should be banned,,,unlabeled,tulsa
